H06E    2005333  2286324   18.780500 -110.925300    0.3160 Socorro,_Mexico                                    ss   H06E      0.0000    0.0000 20060914 12:00:00
H06E1   2005333  2286324   18.780500 -110.925300    0.3160 Socorro,_Mexico                                    ss   H06E      0.0000    0.0000 20060914 12:00:00
