CMIG   BHZ          5277 n -  s4        0 n -  s4        0 y        -1 20090618 12:00:00
CMIG   BHN          5278 n -  s4        0 n -  s4        0 y        -1 20090618 12:00:00
CMIG   BHE          5279 n -  s4        0 n -  s4        0 y        -1 20090618 12:00:00
