JCJ    BHE          4148 n -  s4       40 n -  s4       40 y        -1 20170106 12:00:00
JCJ    BHN          4147 n -  s4       40 n -  s4       40 y        -1 20170106 12:00:00
JCJ    BHZ          4146 n -  s4       40 n -  s4       40 y        -1 20170106 12:00:00
