I53H1  BDF          2139 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
I53H2  BDF          2140 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
I53H3  BDF          2141 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
I53H4  BDF          2142 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
I53H5  BDF          2143 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
I53H6  BDF          2144 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
I53H6  LDA          5015 n CA -         1 n -  s4        1 y        -1 20140508 12:00:00
I53H7  BDF          2145 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
I53H7  LKO          5012 n CA -         1 n -  s4        1 y        -1 20140506 12:00:00
I53H7  LWD          5013 n CA -         1 n -  s4        1 y        -1 20140506 12:00:00
I53H7  LWS          5014 n CA -         1 n -  s4        1 y        -1 20140506 12:00:00
I53H8  BDF          2146 n CA -        20 n -  s4       20 y        -1 20140521 12:00:00
