ATAH   BH1          5234 n -  s4       40 n -  s4       40 y        -1 20170531 12:00:00
ATAH   BH2          5235 n -  s4       40 n -  s4       40 y        -1 20170531 12:00:00
ATAH   BHZ          5233 n -  s4       40 n -  s4       40 y        -1 20170531 12:00:00
