CONTIN           USHA                 USHA   BHZ      7200.00 1  2003240  2286324 20061205 12:00:00
CONTIN           USHA                 USHA   BHN      7200.00 1  2003240  2286324 20061205 12:00:00
CONTIN           USHA                 USHA   BHE      7200.00 1  2003240  2286324 20061205 12:00:00
