HIA0   BHZ          8507 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIA1   BHZ          8508 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIA2   BHZ          8509 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIA3   BHZ          8510 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIAB   BHE          8513 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIAB   BHN          8512 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIAB   BHZ          8511 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIB1   BHZ          8514 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIB2   BHZ          8515 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIB3   BHZ          8516 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIB4   BHZ          8517 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIB5   BHZ          8518 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIBB   BHE          8521 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIBB   BHN          8520 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
HIBB   BHZ          8519 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
