I2301  LWS          4950 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2301  LWD          4949 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2301  LKO          4948 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2301  LDA          4947 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2301  BDF          4932 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2302  BDF          4933 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2303  BDF          4934 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2304  BDF          4935 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2305  BDF          4936 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2306  BDF          4937 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2307  BDF          4938 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2308  BDF          4939 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2309  BDF          4940 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2310  BDF          4941 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2311  BDF          4942 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2312  BDF          4943 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2313  BDF          4944 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2314  BDF          4945 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
I2315  BDF          4946 n CA -       -20 n -  s3      -20 y        -1 20090324 12:00:00
