    7952 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7953 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7954 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7955 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7956 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7957 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7958 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7959 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7960 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7961 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7962 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7963 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7964 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7965 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
    7966 DASE_absolute_pressure_microbarometer              MB2005 b d   20.000000   9.50000000E-05        10.000000 responses                                                        I23FR.BDF.1197296660             fap    20090320 12:00:00
