SUR    BHZ          4143 n -  s4        0 n -  s4        0 y        -1 20090609 12:00:00
SUR    BHN          4144 n -  s4        0 n -  s4        0 y        -1 20090609 12:00:00
SUR    BHE          4145 n -  s4        0 n -  s4        0 y        -1 20090609 12:00:00
