BDFB    1995100  2003241  -15.641800  -48.014800    1.1970 Brasilia,_Brazil                                   ss   BDFB      0.0000    0.0000 20080908 12:00:00
BDFB    2003241  2286324  -15.641797  -48.014830    1.1987 BRASILIA,_Brazil                                   ss   BDFB      0.0000    0.0000 20040408 12:00:00
