RES    BHZ          5274 n -  s4        0 n -  s4        0 y        -1 20090617 12:00:00
RES    BHN          5275 n -  s4        0 n -  s4        0 y        -1 20090617 12:00:00
RES    BHE          5276 n -  s4        0 n -  s4        0 y        -1 20090617 12:00:00
