YKR1   sz        1989025      767  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR2   SHZ       2006264     4025  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR2   sz        1989025      768  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR3   SHZ       2006264     4026  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR3   sz        1989025      769  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR4   SHZ       2006264     4027  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR4   sz        1989025      770  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR5   SHZ       2006264     4028  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR5   sz        1989025      771  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR6   SHZ       2006264     4029  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR6   sz        1989025      772  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR7   SHZ       2006264     4030  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR7   sz        1989025      773  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR8   SHZ       2006264     4031  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR8   sz        1989025      774  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKR9   SHZ       2006264     4032  2014013 n       0.0000   -1.0    0.0 short-period_vertical                              20140114 12:00:00
YKR9   sz        1989025      775  2006263 n       0.0000   -1.0    0.0 short-period_vertical                              20060929 12:00:00
YKW1   BHE       2006264     4035  2011135 n       0.0000   90.0   90.0 broad-band_east                                    20110603 12:00:00
YKW1   BHN       2006264     4034  2011135 n       0.0000    0.0   90.0 broad-band_north                                   20110603 12:00:00
YKW1   BHZ       2006264     4033  2011135 n       0.0000   -1.0    0.0 broad-band_vertical                                20110603 12:00:00
YKW1   be        1989025      776  2006263 n       0.0000   90.0   90.0 broad-band_east                                    20060929 12:00:00
YKW1   bn        1989025      778  2006263 n       0.0000    0.0   90.0 broad-band_north                                   20060929 12:00:00
YKW1   bz        1989025      777  2006263 n       0.0000   -1.0    0.0 broad-band_vertical                                20060929 12:00:00
YKW2   BHE       2006264     4038  2011135 n       0.0000   90.0   90.0 broad-band_east                                    20110603 12:00:00
YKW2   BHN       2006264     4037  2011135 n       0.0000    0.0   90.0 broad-band_north                                   20110603 12:00:00
YKW2   BHZ       2006264     4036  2011135 n       0.0000   -1.0    0.0 broad-band_vertical                                20110603 12:00:00
YKW2   be        1989025      779  2006263 n       0.0000   90.0   90.0 broad-band_east                                    20060929 12:00:00
YKW2   bn        1989025      780  2006263 n       0.0000    0.0   90.0 broad-band_north                                   20060929 12:00:00
YKW2   bz        1989025      781  2006263 n       0.0000   -1.0    0.0 broad-band_vertical                                20060929 12:00:00
YKW3   BHE       2006264     4044  2014013 n       0.0000   90.0   90.0 broad-band_east                                    20140114 12:00:00
YKW3   BHN       2006264     4043  2014013 n       0.0000    0.0   90.0 broad-band_north                                   20140114 12:00:00
YKW3   BHZ       2006264     4042  2014013 n       0.0000   -1.0    0.0 broad-band_vertical                                20140114 12:00:00
YKW3   EHE       2006264     4041  2014013 n       0.0000   90.0   90.0 extremely-short-period_east                        20140114 12:00:00
YKW3   EHN       2006264     4040  2014013 n       0.0000    0.0   90.0 extremely-short-period_north                       20140114 12:00:00
YKW3   EHZ       2006264     4039  2014013 n       0.0000   -1.0    0.0 extremely-short-period_vertical                    20140114 12:00:00
YKW3   be        1989025      787  2006263 n       0.0000   90.0   90.0 broad-band_east                                    20060929 12:00:00
YKW3   bn        1989025      783  2006263 n       0.0000    0.0   90.0 broad-band_north                                   20060929 12:00:00
YKW3   bz        1989025      785  2006263 n       0.0000   -1.0    0.0 broad-band_vertical                                20060929 12:00:00
YKW3   ee        1989025      784  2006263 n       0.0000   90.0   90.0 extremely-short-period_east                        20060929 12:00:00
YKW3   en        1989025      786  2006263 n       0.0000    0.0   90.0 extremely-short-period_north                       20060929 12:00:00
YKW3   ez        1989025      782  2006263 n       0.0000   -1.0    0.0 extremely-short-period_vertical                    20060929 12:00:00
YKW4   BHE       2006264     4047  2011135 n       0.0000   90.0   90.0 broad-band_east                                    20110606 12:00:00
YKW4   BHN       2006264     4046  2011135 n       0.0000    0.0   90.0 broad-band_north                                   20110606 12:00:00
YKW4   BHZ       2006264     4045  2011135 n       0.0000   -1.0    0.0 broad-band_vertical                                20110606 12:00:00
YKW4   be        1989025      788  2006263 n       0.0000   90.0   90.0 broad-band_east                                    20060929 12:00:00
YKW4   bn        1989025      789  2006263 n       0.0000    0.0   90.0 broad-band_north                                   20060929 12:00:00
YKW4   bz        1989025      790  2006263 n       0.0000   -1.0    0.0 broad-band_vertical                                20060929 12:00:00
