BVA0    2002187  2286324   53.024920   70.388530    0.4200 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR      0.0000    0.0000 20050623 12:00:00
BVA1    2002187  2286324   53.024950   70.388580    0.4200 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR      0.0033    0.0034 20050623 12:00:00
BVA2    2002187  2286324   53.020610   70.390360    0.4340 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR     -0.4801    0.1229 20050623 12:00:00
BVA3    2002187  2286324   53.026030   70.381560    0.4370 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR      0.1237   -0.4681 20050623 12:00:00
BVA4    2002187  2286324   53.028060   70.394330    0.4050 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR      0.3498    0.3895 20050623 12:00:00
BVAR    2002187  2286324   53.024920   70.388530    0.4200 BOROVOYE_ARRAY,_Kazakhstan                         ar   BVAR      0.0000    0.0000 20050623 12:00:00
BVB5    2002187  2286324   53.025610   70.358580    0.3870 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR      0.0773   -2.0116 20050623 12:00:00
BVB6    2002187  2286324   53.041670   70.373000    0.4010 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR      1.8661   -1.0427 20050623 12:00:00
BVB7    2002187  2286324   53.040560   70.401440    0.4350 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR      1.7424    0.8668 20050623 12:00:00
BVB8    2002187  2286324   53.020310   70.416780    0.4190 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR     -0.5132    1.8977 20050623 12:00:00
BVB9    2002187  2286324   53.007190   70.385470    0.5120 BOROVOYE_ARRAY,_Kazakhstan                         ss   BVAR     -1.9751   -0.2056 20050623 12:00:00
