BVA0   BH1          4967 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVA0   BH2          4968 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVA0   BHZ          4296 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVA1   SHZ          2295 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVA2   SHZ          2296 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVA3   SHZ          2297 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVA4   SHZ          2298 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVB5   SHZ          2299 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVB6   SHZ          2300 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVB7   SHZ          2301 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVB8   SHZ          2302 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
BVB9   SHZ          2303 n CA -        40 n -  s3       40 y        -1 20160720 12:00:00
