RAO    BHE          4227 n -  s4       40 n -  s4       40 y        -1 20140117 12:00:00
RAO    BHN          4226 n -  s4       40 n -  s4       40 y        -1 20140117 12:00:00
RAO    BHZ          4225 n -  s4       40 n -  s4       40 y        -1 20140117 12:00:00
