I51H1  BWS          5138 n CA -       -20 n -  s3      -20 y        -1 20090318 12:00:00
I51H1  BWD          5137 n CA -       -20 n -  s3      -20 y        -1 20090318 12:00:00
I51H1  BKO          5136 n CA -       -20 n -  s3      -20 y        -1 20090318 12:00:00
I51H1  BDF          5129 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
I51H1  BDA          5128 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
I51H2  BDF          5131 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
I51H2  BDA          5130 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
I51H3  BDF          5133 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
I51H3  BDA          5132 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
I51H4  BDF          5135 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
I51H4  BDA          5134 n CA -       -20 n -  s3      -20 y        -1 20090114 12:00:00
