ULM    BHE          1895 n CA -        40 n -  s3       40 y        -1 20140121 12:00:00
ULM    BHN          1896 n CA -        40 n -  s3       40 y        -1 20140121 12:00:00
ULM    BHZ          1897 n CA -        40 n -  s3       40 y        -1 20140121 12:00:00
