TKL    BHZ          2993 n CA -       -20 n -  s3      -20 y        -1 20070103 12:00:00
TKL    BHN          2994 n CA -       -20 n -  s3      -20 y        -1 20070103 12:00:00
TKL    BHE          2995 n CA -       -20 n -  s3      -20 y        -1 20070103 12:00:00
