I10H1  LWS          1973 n -  s4        6 n -  s3        6 y        -1 20060120 12:00:00
I10H1  LWD          1972 n -  s4        6 n -  s3        6 y        -1 20060120 12:00:00
I10H1  LKO          1971 n -  s4        6 n -  s3        6 y        -1 20060120 12:00:00
I10H1  LIO          1970 n -  s4        6 n -  s3        6 y        -1 20060120 12:00:00
I10H1  LDA          1969 n -  s4        6 n -  s3        6 y        -1 20060120 12:00:00
I10H1  BDF          1965 n CA -       -20 n -  s3      -20 y        -1 20060120 12:00:00
I10H2  BDF          1966 n CA -       -20 n -  s3      -20 y        -1 20060120 12:00:00
I10H3  BDF          1967 n CA -       -20 n -  s3      -20 y        -1 20060120 12:00:00
I10H4  BDF          1968 n CA -       -20 n -  s3      -20 y        -1 20060120 12:00:00
