    4082 DASE_absolute_pressure_microbarometer              MB2000 b d   20.000000   1.19000000E-04         1.000000 responses                                                        I10H1_BDF_AF_2001180.fap         fap    20080911 12:00:00
    4083 DASE_absolute_pressure_microbarometer              MB2000 b d   20.000000   1.19000000E-04         1.000000 responses                                                        I10H2_BDF_AF_2001180.fap         fap    20080911 12:00:00
    4084 DASE_absolute_pressure_microbarometer              MB2000 b d   20.000000   1.19000000E-04         1.000000 responses                                                        I10H3_BDF_AF_2001180.fap         fap    20080911 12:00:00
    4085 DASE_absolute_pressure_microbarometer              MB2000 b d   20.000000   1.19000000E-04         1.000000 responses                                                        I10H4_BDF_AF_2001180.fap         fap    20080911 12:00:00
