DLBC   BHZ       1994269     4116  2286324 n       0.0000   -1.0    0.0 broad-band_vertical                                20080402 12:00:00
DLBC   BHN       1994269     4117  2286324 n       0.0000    0.0   90.0 broad-band_north                                   20080402 12:00:00
DLBC   BHE       1994269     4118  2286324 n       0.0000   90.0   90.0 broad-band_east                                    20080402 12:00:00
