GEA3   SHZ          1752 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GEB1   SHZ          1753 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GEB2   SHZ          1754 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GEC2A  HHE          4998 n CA -        80 n -  s3       80 y        -1 20170605 12:00:00
GEC2A  HHN          4997 n CA -        80 n -  s3       80 y        -1 20170605 12:00:00
GEC2A  HHZ          4996 n CA -        80 n -  s3       80 y        -1 20170605 12:00:00
GEC2B  SHZ          4999 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GEC4   SHZ          2038 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GEC7   SHZ          2041 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GED2   SHZ          2045 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GED5   SHZ          2050 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GED7   SHE          2052 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GED7   SHN          2053 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GED7   SHZ          2054 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
GED9   SHZ          2056 n CA -        40 n -  s3       40 y        -1 20170605 12:00:00
