GED3    2002157  2017152   48.846500   13.681795    0.9447 GERESS_Array,_Germany                              ss   GERES     0.1553   -1.4517 20170628 12:00:00
GED4    1996160  2002156   48.838600   13.679600    1.0350 GERESS_Array,_Germany                              ss   GERES    -0.6980   -1.6210 20080919 12:00:00
GED4    2002157  2017152   48.838573   13.679640    1.0348 GERESS_Array,_Germany                              ss   GERES    -0.7268   -1.6103 20170628 12:00:00
GED5    1996160  2002156   48.824600   13.680700    1.0800 GERESS_Array,_Germany                              ss   GERES    -2.2520   -1.5710 20080919 12:00:00
GED5    2002157  2286324   48.824612   13.680687    1.0803 GERESS_Array,_Germany                              ss   GERES    -2.2806   -1.5338 20170726 12:00:00
GED6    1996160  2002156   48.819400   13.696600    1.0790 GERESS_Array,_Germany                              ss   GERES    -2.8510   -0.4100 20080919 12:00:00
GED6    2002157  2017152   48.819405   13.696643    1.0794 GERESS_Array,_Germany                              ss   GERES    -2.8603   -0.3613 20170628 12:00:00
GED7    1996160  2002156   48.820900   13.715900    0.9550 GERESS_Array,_Germany                              ss   GERES    -2.7060    1.0090 20080919 12:00:00
GED7    2002157  2286324   48.820919   13.715924    0.9554 GERESS_Array,_Germany                              ss   GERES    -2.6917    1.0557 20030814 12:00:00
GED8    1996160  2002156   48.833200   13.726100    0.9330 GERESS_Array,_Germany                              ss   GERES    -1.3580    1.7770 20080919 12:00:00
GED8    2002157  2017152   48.833168   13.726088    0.9330 GERESS_Array,_Germany                              ss   GERES    -1.3283    1.8022 20170628 12:00:00
GED9    1996160  2002156   48.843400   13.723800    0.9820 GERESS_Array,_Germany                              ss   GERES    -0.2140    1.6280 20080919 12:00:00
GED9    2002157  2286324   48.843430   13.723789    0.9818 GERESS_Array,_Germany                              ss   GERES    -0.1863    1.6330 20030814 12:00:00
GERES   1996160  2002156   48.845100   13.701600    1.1320 GERESS_Array,_Germany                              ar   GERES     0.0000    0.0000 20080919 12:00:00
GERES   2002157  2286324   48.845106   13.701559    1.1325 GERESS_Array,_Germany                              ar   GERES     0.0000    0.0000 20030814 12:00:00
