AK01   BHZ          2316 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK02   BHZ          2317 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK03   BHZ          2318 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK04   BHZ          2319 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK05   BHZ          2320 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK06   BHZ          2321 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK07   BHZ          2322 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK08   BHZ          2323 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK09   BHZ          2324 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK10   BHZ          2325 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK11   BHZ          2326 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK12   BHZ          2327 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK13   BHZ          2328 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK14   BHZ          2329 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK15   BHZ          2330 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK16   BHZ          2331 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK17   BHZ          2332 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK18   BHZ          2333 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK19   BHZ          2334 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK20   BHZ          2335 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK21   BHZ          2336 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK22   BHZ          2337 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AK23   BHZ          2338 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AKBB   BHE          2339 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AKBB   BHN          2340 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
AKBB   BHZ          2341 n CA -        40 n -  s3       40 y        -1 20160217 12:00:00
