   11664 STS2.5_+_Quanterra_Q330HR                          STS2.5 b d   40.000000   6.32430000E-02         1.000000 responses                                                        FURI_BHE_AF_2018185.fap          fap    20180823 12:00:00
   11663 STS2.5_+_Quanterra_Q330HR                          STS2.5 b d   40.000000   6.32430000E-02         1.000000 responses                                                        FURI_BHN_AF_2018185.fap          fap    20180823 12:00:00
   11662 STS2.5_+_Quanterra_Q330HR                          STS2.5 b d   40.000000   6.32430000E-02         1.000000 responses                                                        FURI_BHZ_AF_2018185.fap          fap    20180823 12:00:00
