CONTIN           H03N                 H03C2  LEA      7200.00 1  2014053  2014238 20141215 12:00:00
CONTIN           H03N                 H03C1  LEV      7200.00 1  2003013  2286324 20140423 12:00:00
CONTIN           H03N                 H03C1  LEA      7200.00 1  2003013  2286324 20141215 12:00:00
CONTIN           H03N                 H03N1  EDH      7200.00 1  2003013  2286324 20140423 12:00:00
CONTIN           H03N                 H03N2  EDH      7200.00 1  2003013  2286324 20140423 12:00:00
CONTIN           H03N                 H03N3  EDH      7200.00 1  2003013  2286324 20140423 12:00:00
