H05N1  EHZ          2032 n CA -       -20 n -  s3      -20 y        -1 20030820 10:30:00
H05N1  EHN          2031 n CA -       -20 n -  s3      -20 y        -1 20030820 10:30:00
H05N1  EHE          2030 n CA -       -20 n -  s3      -20 y        -1 20030820 10:30:00
