I50GB   2005104  2018121   -7.937740  -14.375170    0.1886 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ar   I50GB     0.0000    0.0000 20180504 12:00:00
I50GB   2018122  2286324   -7.937707  -14.375174    0.1855 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ar   I50GB     0.0000    0.0000 20180504 12:00:00
I50H1   2005104  2018121   -7.936780  -14.375300    0.1841 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.1061   -0.0143 20180504 12:00:00
I50H1   2018122  2286324   -7.936778  -14.375301    0.1817 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.1026   -0.0140 20180504 12:00:00
I50H2   2005104  2018121   -7.938880  -14.374060    0.1981 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB    -0.1259    0.1223 20180504 12:00:00
I50H2   2018122  2286324   -7.938876  -14.374064    0.1957 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB    -0.1291    0.1223 20180504 12:00:00
I50H3   2005104  2018121   -7.939560  -14.376620    0.1799 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB    -0.2011   -0.1597 20180504 12:00:00
I50H3   2018122  2286324   -7.939561  -14.376625    0.1775 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB    -0.2048   -0.1598 20180504 12:00:00
I50H4   2005104  2018121   -7.937120  -14.377050    0.1746 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.0685   -0.2071 20180504 12:00:00
I50H4   2018122  2286324   -7.937121  -14.377054    0.1722 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.0647   -0.2071 20180504 12:00:00
I50H5   2017285  2018121   -7.937740  -14.375170    0.1886 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.0000    0.0000 20180504 12:00:00
I50H5   2018122  2286324   -7.937707  -14.375174    0.1855 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.0000    0.0000 20180504 12:00:00
I50H6   2017285  2018121   -7.931900  -14.382040    0.1473 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.6452   -0.7567 20180504 12:00:00
I50H6   2018122  2286324   -7.931884  -14.382070    0.1443 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.6433   -0.7596 20180504 12:00:00
I50H7   2017285  2018121   -7.932500  -14.357210    0.2180 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.5789    1.9782 20180504 12:00:00
I50H7   2018122  2286324   -7.932491  -14.357241    0.2229 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.5762    1.9752 20180504 12:00:00
I50H8   2017285  2018121   -7.951130  -14.374090    0.1923 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB    -1.4793    0.1190 20180504 12:00:00
I50H8   2018122  2286324   -7.951150  -14.374116    0.1893 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB    -1.4852    0.1165 20180504 12:00:00
I50L1   2005104  2017284   -7.937740  -14.375170    0.1886 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.0000    0.0000 20171024 12:00:00
I50L2   2005104  2017284   -7.931900  -14.382040    0.1473 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.6452   -0.7567 20171024 12:00:00
I50L3   2005104  2017284   -7.932500  -14.357210    0.2180 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB     0.5789    1.9782 20171024 12:00:00
I50L4   2005104  2017284   -7.951130  -14.374090    0.1923 ASCENSION_ISLAND_UK_INFRASONIC_ARRAY               ss   I50GB    -1.4793    0.1190 20171024 12:00:00
