JHJ    BHE          4130 n -  s4       40 n -  s4       40 y        -1 20160811 12:00:00
JHJ    BHN          4129 n -  s4       40 n -  s4       40 y        -1 20160811 12:00:00
JHJ    BHZ          4128 n -  s4       40 n -  s4       40 y        -1 20160811 12:00:00
