MSKU   BHZ          5227 n -  s4        0 n -  s4        0 y        -1 20090520 12:00:00
MSKU   BHN          5228 n -  s4        0 n -  s4        0 y        -1 20090520 12:00:00
MSKU   BHE          5229 n -  s4        0 n -  s4        0 y        -1 20090520 12:00:00
