FIA0   SHZ          4843 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA0   SHN          4844 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA0   SHE          4845 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA1   SHZ          4846 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA1   HHZ          5573 n CA -       800 n -  s3      800 y        -1 20110120 12:00:00
FIA1   HHN          5574 n CA -       800 n -  s3      800 y        -1 20110120 12:00:00
FIA1   HHE          5575 n CA -       800 n -  s3      800 y        -1 20110120 12:00:00
FIA1   BHZ          4847 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA1   BHN          4848 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA1   BHE          4849 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA2   SHZ          4850 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIA3   SHZ          4851 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIB1   SHZ          4852 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIB2   SHZ          4853 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIB3   SHZ          4854 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIB4   SHZ          4855 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIB5   SHZ          4856 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIB6   SHZ          4857 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIC1   SHZ          4858 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIC2   SHZ          4859 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIC3   SHZ          4860 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIC4   SHZ          4861 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIC5   SHZ          4862 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
FIC6   SHZ          4863 n CA -       400 n -  s3      400 y        -1 20070919 12:00:00
