ES01    1995347  2001295   39.671472   -3.946028    0.7450 Sonseca_Array,_Spain                               ss   ESDC     -0.4441    1.3422 20080724 12:00:00
ES01    2002052  2286324   39.670200   -3.947500    0.7438 SONSECA_ARRAY,_Spain                               ss   ESDC     -0.4663    1.3303 20080724 12:00:00
ES02    1995347  2001295   39.678333   -3.934000    0.7360 Sonseca_Array,_Spain                               ss   ESDC      0.3181    2.3742 20080724 12:00:00
ES02    2002052  2286324   39.677100   -3.935500    0.7345 SONSECA_ARRAY,_Spain                               ss   ESDC      0.3002    2.3599 20080724 12:00:00
ES03    1995347  2001295   39.667556   -3.931972    0.7330 Sonseca_Array,_Spain                               ss   ESDC     -0.8787    2.5486 20080724 12:00:00
ES03    2002052  2286324   39.666300   -3.933400    0.7326 SONSECA_ARRAY,_Spain                               ss   ESDC     -0.8991    2.5405 20080724 12:00:00
ES04    1995347  2001295   39.657000   -3.940833    0.7420 Sonseca_Array,_Spain                               ss   ESDC     -2.0512    1.7884 20080724 12:00:00
ES04    2002052  2286324   39.655800   -3.942300    0.7409 SONSECA_ARRAY,_Spain                               ss   ESDC     -2.0654    1.7769 20080724 12:00:00
ES05    1995347  2001295   39.663611   -3.957528    0.7640 Sonseca_Array,_Spain                               ss   ESDC     -1.3172    0.3553 20080724 12:00:00
ES05    2002052  2286324   39.662400   -3.959000    0.7630 SONSECA_ARRAY,_Spain                               ss   ESDC     -1.3326    0.3433 20080724 12:00:00
ES06    1995347  2001295   39.676972   -3.950667    0.7460 Sonseca_Array,_Spain                               ss   ESDC      0.1666    0.9440 20080724 12:00:00
ES06    2002052  2286324   39.675700   -3.952100    0.7458 SONSECA_ARRAY,_Spain                               ss   ESDC      0.1444    0.9354 20080724 12:00:00
ES07    1995347  2001295   39.688556   -3.950417    0.7350 Sonseca_Array,_Spain                               ss   ESDC      1.4531    0.9653 20080724 12:00:00
ES07    2002052  2286324   39.687300   -3.951900    0.7345 SONSECA_ARRAY,_Spain                               ss   ESDC      1.4327    0.9524 20080724 12:00:00
ES08    1995347  2001295   39.693583   -3.923611    0.7220 Sonseca_Array,_Spain                               ss   ESDC      2.0120    3.2650 20080724 12:00:00
ES08    2002052  2286324   39.692300   -3.925100    0.7215 SONSECA_ARRAY,_Spain                               ss   ESDC      1.9886    3.2517 20080724 12:00:00
ES09    1995347  2001295   39.679306   -3.898111    0.7540 Sonseca_Array,_Spain                               ss   ESDC      0.4277    5.4539 20080724 12:00:00
ES09    2002052  2286324   39.678100   -3.899600    0.7531 SONSECA_ARRAY,_Spain                               ss   ESDC      0.4128    5.4406 20080724 12:00:00
ES10    1995347  2001295   39.659194   -3.901083    0.7580 Sonseca_Array,_Spain                               ss   ESDC     -1.8060    5.2004 20080724 12:00:00
ES10    2002052  2286324   39.658000   -3.902500    0.7582 SONSECA_ARRAY,_Spain                               ss   ESDC     -1.8195    5.1933 20080724 12:00:00
ES11    1995347  2001295   39.649889   -3.918528    0.7590 Sonseca_Array,_Spain                               ss   ESDC     -2.8402    3.7034 20080724 12:00:00
ES11    2002052  2286324   39.648700   -3.920000    0.7582 SONSECA_ARRAY,_Spain                               ss   ESDC     -2.8532    3.6916 20080724 12:00:00
ES12    1995347  2001295   39.639944   -3.941417    0.7620 Sonseca_Array,_Spain                               ss   ESDC     -3.9453    1.7387 20080724 12:00:00
ES12    2002052  2286324   39.638700   -3.942900    0.7611 SONSECA_ARRAY,_Spain                               ss   ESDC     -3.9644    1.7258 20080724 12:00:00
ES13    1995347  2001295   39.651306   -3.964583    0.7630 Sonseca_Array,_Spain                               ss   ESDC     -2.6837   -0.2503 20080724 12:00:00
ES13    2002052  2286324   39.650100   -3.966000    0.7625 SONSECA_ARRAY,_Spain                               ss   ESDC     -2.6986   -0.2575 20080724 12:00:00
ES14    1995347  2001295   39.653083   -3.987083    0.7810 Sonseca_Array,_Spain                               ss   ESDC     -2.4861   -2.1818 20080724 12:00:00
ES14    2002052  2286324   39.651800   -3.988500    0.7797 SONSECA_ARRAY,_Spain                               ss   ESDC     -2.5095   -2.1891 20080724 12:00:00
ES15    1995347  2001295   39.665417   -3.998944    0.7770 Sonseca_Array,_Spain                               ss   ESDC     -1.1160   -3.1995 20080724 12:00:00
ES15    2002052  2286324   39.664200   -4.000400    0.7761 SONSECA_ARRAY,_Spain                               ss   ESDC     -1.1321   -3.2101 20080724 12:00:00
ES16    1995347  2001295   39.688028   -3.992889    0.7760 Sonseca_Array,_Spain                               ss   ESDC      1.3949   -2.6789 20080724 12:00:00
ES16    2002052  2286324   39.686800   -3.994300    0.7754 SONSECA_ARRAY,_Spain                               ss   ESDC      1.3775   -2.6857 20080724 12:00:00
ES17    1995347  2001295   39.701611   -3.971306    0.7670 Sonseca_Array,_Spain                               ss   ESDC      2.9029   -0.8269 20080724 12:00:00
ES17    2002052  2286324   39.700400   -3.972800    0.7666 SONSECA_ARRAY,_Spain                               ss   ESDC      2.8875   -0.8407 20080724 12:00:00
ES18    1995347  2001295   39.711389   -3.947861    0.7510 Sonseca_Array,_Spain                               ss   ESDC      3.9889    1.1842 20080724 12:00:00
ES18    2002052  2286324   39.710200   -3.949300    0.7501 SONSECA_ARRAY,_Spain                               ss   ESDC      3.9759    1.1751 20080724 12:00:00
ES19    1995347  2001295   39.701861   -3.897667    0.7210 Sonseca_Array,_Spain                               ss   ESDC      2.9326    5.4902 20080724 12:00:00
ES19    2002052  2286324   39.700600   -3.899100    0.7208 SONSECA_ARRAY,_Spain                               ss   ESDC      2.9116    5.4818 20080724 12:00:00
ESBB    2002052  2286324   39.674400   -3.963000    0.7550 SONSECA_ARRAY,_Spain                               ss   ESDC      0.0000    0.0000 20080724 12:00:00
ESDC    1995347  2001295   39.675472   -3.961667    0.7530 Sonseca_Array,_Spain                               ar   ESDC      0.0000    0.0000 20080724 12:00:00
ESDC    2002052  2286324   39.674400   -3.963000    0.7550 SONSECA_ARRAY,_Spain                               ar   ESDC      0.0000    0.0000 20080724 12:00:00
ESLA    1995347  2001295   39.675472   -3.961667    0.7530 Sonseca_Array,_Spain                               ss   ESDC      0.0000    0.0000 20080724 12:00:00
ESLB    1995347  2001295   39.842747   -4.015783    0.6120 Sonseca_Array,_Spain                               ss   ESDC     18.5784   -4.6329 20080724 12:00:00
ESLC    1995347  2001295   39.796197   -3.811794    0.6870 Sonseca_Array,_Spain                               ss   ESDC     13.4179   12.8394 20080724 12:00:00
