MMA0    2003024  2286324   33.015180   35.403110    0.8096 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      0.0000    0.0000 20090520 12:00:00
MMA0B   2004024  2286324   33.015270   35.403050    0.8093 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      0.0100   -0.0056 20090520 12:00:00
MMA1    2003024  2286324   33.018120   35.406200    0.7765 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      0.3260    0.2887 20090520 12:00:00
MMA2    2003024  2286324   33.012490   35.405720    0.7756 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.2983    0.2438 20090520 12:00:00
MMA3    2003024  2286324   33.012050   35.400560    0.7923 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.3471   -0.2382 20090520 12:00:00
MMA4    2003024  2286324   33.014620   35.397520    0.8514 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.0621   -0.5222 20090520 12:00:00
MMAI    2003024  2286324   33.015180   35.403110    0.8096 MOUNT_MERON_ARRAY,_Israel                          ar   MMAI      0.0000    0.0000 20090520 12:00:00
MMB1    2003024  2286324   33.015130   35.410810    0.7333 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.0055    0.7194 20090520 12:00:00
MMB2    2003024  2286324   33.009710   35.395260    0.8784 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.6065   -0.7334 20090520 12:00:00
MMB3    2003024  2286324   33.019540   35.397140    0.8118 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      0.4835   -0.5577 20090520 12:00:00
MMB4    2003024  2286324   33.020840   35.401990    0.8063 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      0.6276   -0.1046 20090520 12:00:00
MMC1    2003024  2286324   33.030520   35.403680    0.8273 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      1.7011    0.0532 20090520 12:00:00
MMC2    2003024  2286324   33.026810   35.411640    0.7010 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      1.2897    0.7968 20090520 12:00:00
MMC3    2003024  2286324   33.018260   35.413810    0.7125 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      0.3416    0.9996 20090520 12:00:00
MMC4    2003024  2286324   33.007220   35.418610    0.7498 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.8826    1.4482 20090520 12:00:00
MMC5    2003024  2286324   33.008690   35.412690    0.7664 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.7196    0.8951 20090520 12:00:00
MMC6    2003024  2286324   33.012030   35.391510    0.8926 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI     -0.3492   -1.0838 20090520 12:00:00
MMC7    2003024  2286324   33.022050   35.392560    0.8162 MOUNT_MERON_ARRAY,_Israel                          ss   MMAI      0.7619   -0.9856 20090520 12:00:00
