KS01    2002017  2286324   37.476580  127.894562    0.2094 Camp_Long,_South_Korea:_array_element              ss   KSRS      3.8284    0.8880 20051114 12:00:00
KS02    2002017  2286324   37.495658  127.903204    0.2590 Camp_Long,_South_Korea:_array_element              ss   KSRS      5.9461    1.6521 20051114 12:00:00
KS03    2002017  2286324   37.477993  127.918109    0.1820 Camp_Long,_South_Korea:_array_element              ss   KSRS      3.9857    2.9710 20051114 12:00:00
KS04    2002017  2018170   37.456566  127.921078    0.1486 Camp_Long,_South_Korea:_array_element              ss   KSRS      1.6074    3.2345 20180619 12:00:00
KS04    2018170  2286324   37.456220  127.924190    0.0112 Camp_Long,_South_Korea:_array_element              ss   KSRS      1.5691    3.5099 20180619 12:00:00
KS05    2002017  2286324   37.457397  127.892668    0.1648 Camp_Long,_South_Korea:_array_element              ss   KSRS      1.6991    0.7206 20051114 12:00:00
KS06    2002017  2286324   37.470676  127.872249    0.4346 Camp_Long,_South_Korea:_array_element              ss   KSRS      3.1731   -1.0860 20051114 12:00:00
KS07    2002017  2286324   37.487548  127.872918    0.2612 Camp_Long,_South_Korea:_array_element              ss   KSRS      5.0458   -1.0266 20051114 12:00:00
KS08    2002017  2286324   37.515101  127.888285    0.3025 Camp_Long,_South_Korea:_array_element              ss   KSRS      8.1042    0.3325 20051114 12:00:00
KS09    2002017  2286324   37.510723  127.922013    0.3501 Camp_Long,_South_Korea:_array_element              ss   KSRS      7.6188    3.3149 20051114 12:00:00
KS10    2002017  2286324   37.495873  127.930510    0.2332 Camp_Long,_South_Korea:_array_element              ss   KSRS      5.9708    4.0670 20051114 12:00:00
KS11    2002017  2018159   37.480329  127.953847    0.1461 Camp_Long,_South_Korea:_array_element              ss   KSRS      4.2467    6.1322 20180608 12:00:00
KS11    2020244  2286324   37.480300  127.953850    0.1461 Camp_Long,_South_Korea:_array_element              ss   KSRS      4.2467    6.1322 20200831 12:00:00
KS12    2002017  2286324   37.464155  127.952051    0.1959 Camp_Long,_South_Korea:_array_element              ss   KSRS      2.4513    5.9747 20051114 12:00:00
KS13    2002017  2286324   37.444248  127.941468    0.2193 Camp_Long,_South_Korea:_array_element              ss   KSRS      0.2410    5.0396 20051114 12:00:00
KS14    2002017  2286324   37.433474  127.909504    0.1585 Camp_Long,_South_Korea:_array_element              ss   KSRS     -0.9561    2.2111 20051114 12:00:00
KS15    2002017  2286324   37.442135  127.884788    0.1385 Camp_Long,_South_Korea:_array_element              ss   KSRS      0.0050    0.0234 20051114 12:00:00
KS16    2002017  2286324   37.451791  127.855782    0.1484 Camp_Long,_South_Korea:_array_element              ss   KSRS      1.0772   -2.5435 20051114 12:00:00
KS17    2002017  2286324   37.467476  127.840942    0.1623 Camp_Long,_South_Korea:_array_element              ss   KSRS      2.8187   -3.8559 20051114 12:00:00
KS18    2002017  2005104   37.486100  127.844400    0.1640 Camp_Long,_South_Korea:_array_element              ss   KSRS      1.2937   -4.6612 20050414 12:00:00
KS18    2005104  2286324   37.485942  127.844630    0.1920 Camp_Long,_South_Korea:_array_element              ss   KSRS      4.8683   -3.5287 20061128 12:00:00
KS19    2002017  2286324   37.502210  127.867309    0.3007 Camp_Long,_South_Korea:_array_element              ss   KSRS      6.6734   -1.5224 20051114 12:00:00
KS31    2002017  2286324   37.442090  127.884524    0.1381 Camp_Long,_South_Korea:_array_element              ss   KSRS      0.0000    0.0000 20051114 12:00:00
KS32    2002017  2286324   37.577601  127.951919    0.2585 Camp_Long,_South_Korea:_array_element              ss   KSRS     15.0438    5.9540 20051114 12:00:00
KS33    2002017  2286324   37.755891  128.026633    0.2750 Camp_Long,_South_Korea:_array_element              ss   KSRS     34.8420   12.5248 20051114 12:00:00
KS34    2002017  2286324   37.603070  128.148185    0.2929 Camp_Long,_South_Korea:_array_element              ss   KSRS     17.9013   23.2851 20051114 12:00:00
KS35    2002017  2286324   37.469846  128.068618    0.2054 Camp_Long,_South_Korea:_array_element              ss   KSRS      3.0967   16.2870 20051114 12:00:00
KS36    2002017  2286324   37.568232  127.719505    0.1578 Camp_Long,_South_Korea:_array_element              ss   KSRS     14.0144  -14.5804 20051114 12:00:00
KS37    2002017  2286324   37.715680  127.797517    0.1388 Camp_Long,_South_Korea:_array_element              ss   KSRS     30.3724   -7.6725 20051114 12:00:00
KSRS    2002017  2286324   37.442090  127.884524    0.1381 Camp_Long,_South_Korea_(KSRS)                      ar   KSRS      0.0000    0.0000 20051114 12:00:00
