ROSC    1993027  2001216    4.845000  -74.321000    3.0590 El_Rosal,_Colombia                                 ss   ROSC      0.0000    0.0000 20031119 12:00:00
ROSC    2001217  2286324    4.844856  -74.321203    2.9870 EL_ROSAL,_COLOMBIA                                 ss   ROSC      0.0000    0.0000 20030509 12:00:00
