ROSC   BHE       2001217     2077  2019156 n       0.0000   90.0   90.0 broad-band_east                                    20190610 12:00:00
ROSC   BHE       2019157     8766  2286324 n       0.0000   82.6   90.0 Broad band east                                    20190610 12:00:00
ROSC   BHN       2001217     2076  2019156 n       0.0000    0.0   90.0 broad-band_north                                   20190610 12:00:00
ROSC   BHN       2019157     8765  2286324 n       0.0000  352.6   90.0 Broad band north                                   20190610 12:00:00
ROSC   BHZ       2001217     2075  2286324 n       0.0000   -1.0    0.0 broad-band_vertical                                20030826 12:00:00
ROSC   be        1993027      820  2001216 n       0.0000   90.0   90.0 broad-band_east                                    20110111 12:00:00
ROSC   bn        1993027      821  2001216 n       0.0000    0.0   90.0 broad-band_north                                   20110111 12:00:00
ROSC   bz        1993027      822  2001216 n       0.0000   -1.0    0.0 broad-band_vertical                                20110111 12:00:00
