MDT    BHZ       2005181     4222  2286324 n       0.0000   -1.0    0.0 broad-band_vertical                                20061220 12:00:00
MDT    BHN       2005181     4223  2286324 n       0.0000    0.0   90.0 broad-band_north                                   20061220 12:00:00
MDT    BHE       2005181     4224  2286324 n       0.0000   90.0   90.0 broad-band_east                                    20061220 12:00:00
