KIRV   BH1          4308 n -  s4      -20 n -  s4      -20 y        -1 20140306 12:00:00
KIRV   BH2          4309 n -  s4      -20 n -  s4      -20 y        -1 20140306 12:00:00
KIRV   BHZ          4307 n -  s4      -20 n -  s4      -20 y        -1 20140306 12:00:00
