EKA     2008330  2286324   55.328400   -3.139360    0.3080 ESKDALEMUIR_ARRAY_EKA                              ar   EKA       0.0000    0.0000 20090409 12:00:00
EKB     2008330  2286324   55.333900   -3.192290    0.3080 ESKDALEMUIR_BROADBAND_ELEMENT_EKB                  ss   EKA       0.6143   -3.3629 20090409 12:00:00
EKB1    2008330  2286324   55.309300   -3.177020    0.2750 ESKDALEMUIR_ARRAY_ELEMENT_EKB1                     ss   EKA      -2.1282   -2.3942 20090409 12:00:00
EKB10   2008330  2286324   55.376900   -3.129170    0.3280 ESKDALEMUIR_ARRAY_ELEMENT_EKB10                    ss   EKA       5.4057    0.6467 20090409 12:00:00
EKB2    2008330  2286324   55.316800   -3.171750    0.3140 ESKDALEMUIR_ARRAY_ELEMENT_EKB2                     ss   EKA      -1.2924   -2.0588 20090409 12:00:00
EKB3    2008330  2286324   55.324900   -3.168220    0.3070 ESKDALEMUIR_ARRAY_ELEMENT_EKB3                     ss   EKA      -0.3897   -1.8340 20090409 12:00:00
EKB4    2008330  2286324   55.331700   -3.161200    0.3010 ESKDALEMUIR_ARRAY_ELEMENT_EKB4                     ss   EKA       0.3680   -1.3877 20090409 12:00:00
EKB5    2008330  2286324   55.339300   -3.156310    0.3130 ESKDALEMUIR_ARRAY_ELEMENT_EKB5                     ss   EKA       1.2150   -1.0768 20090409 12:00:00
EKB6    2008330  2286324   55.346600   -3.150650    0.3370 ESKDALEMUIR_ARRAY_ELEMENT_EKB6                     ss   EKA       2.0286   -0.7171 20090409 12:00:00
EKB7    2008330  2286324   55.354100   -3.145360    0.4350 ESKDALEMUIR_ARRAY_ELEMENT_EKB7                     ss   EKA       2.8645   -0.3810 20090409 12:00:00
EKB8    2008330  2286324   55.361800   -3.139750    0.4010 ESKDALEMUIR_ARRAY_ELEMENT_EKB8                     ss   EKA       3.7227   -0.0248 20090409 12:00:00
EKB9    2008330  2286324   55.369000   -3.134790    0.3960 ESKDALEMUIR_ARRAY_ELEMENT_EKB9                     ss   EKA       4.5252    0.2901 20090409 12:00:00
EKR1    2008330  2286324   55.337500   -3.178640    0.3550 ESKDALEMUIR_ARRAY_ELEMENT_EKR1                     ss   EKA       1.0150   -2.4954 20090409 12:00:00
EKR10   2008330  2286324   55.310400   -3.060940    0.3820 ESKDALEMUIR_ARRAY_ELEMENT_EKR10                    ss   EKA      -2.0034    4.9853 20090409 12:00:00
EKR2    2008330  2286324   55.334400   -3.165550    0.3490 ESKDALEMUIR_ARRAY_ELEMENT_EKR2                     ss   EKA       0.6691   -1.6639 20090409 12:00:00
EKR3    2008330  2286324   55.330600   -3.153000    0.3200 ESKDALEMUIR_ARRAY_ELEMENT_EKR3                     ss   EKA       0.2453   -0.8667 20090409 12:00:00
EKR4    2008330  2286324   55.328400   -3.139360    0.3370 ESKDALEMUIR_ARRAY_ELEMENT_EKR4                     ss   EKA       0.0000    0.0000 20090409 12:00:00
EKR5    2008330  2286324   55.325400   -3.126310    0.3070 ESKDALEMUIR_ARRAY_ELEMENT_EKR5                     ss   EKA      -0.3343    0.8293 20090409 12:00:00
EKR6    2008330  2286324   55.322400   -3.113190    0.3950 ESKDALEMUIR_ARRAY_ELEMENT_EKR6                     ss   EKA      -0.6684    1.6632 20090409 12:00:00
EKR7    2008330  2286324   55.319400   -3.100110    0.3480 ESKDALEMUIR_ARRAY_ELEMENT_EKR7                     ss   EKA      -1.0024    2.4946 20090409 12:00:00
EKR8    2008330  2286324   55.316300   -3.087800    0.4190 ESKDALEMUIR_ARRAY_ELEMENT_EKR8                     ss   EKA      -1.3474    3.2773 20090409 12:00:00
EKR9    2008330  2286324   55.313700   -3.073200    0.4320 ESKDALEMUIR_ARRAY_ELEMENT_EKR9                     ss   EKA      -1.6364    4.2056 20090409 12:00:00
