    8454 Streckeisen_STS-2+Nanometrics_Europa_T             STS-2  b d   40.000000   3.18310000E-02         1.000000 responses                                                        SEY.BB.1164729967                fap    20091020 12:00:00
    8456 Streckeisen_STS-2+Nanometrics_Europa_T             STS-2  b d   40.000000   3.18310000E-02         1.000000 responses                                                        SEY.BB.1164729967                fap    20091020 12:00:00
    8455 Streckeisen_STS-2+Nanometrics_Europa_T             STS-2  b d   40.000000   3.18310000E-02         1.000000 responses                                                        SEY.BB.1164729967                fap    20091020 12:00:00
