    8324 Streckeisen_STS-1_+_Quanterra_Q680                 STS-1  b d   20.000000   1.60398000E-01         1.000000 responses                                                        VAE.BB.946684800                 fap    20100617 12:00:00
    8323 Streckeisen_STS-1_+_Quanterra_Q680                 STS-1  b d   20.000000   1.56916000E-01         1.000000 responses                                                        VAE.BB.946684800                 fap    20100617 12:00:00
    8322 Streckeisen_STS-1_+_Quanterra_Q680                 STS-1  b d   20.000000   1.61832000E-01         1.000000 responses                                                        VAE.BB.946684800                 fap    20100617 12:00:00
   11670 Streckeisen_STS-2_+_Guralp_CMG-DM24-EAM            STS-2  h d   80.000000   3.04304000E-01         1.000000 responses                                                        VAE_HHE_AF_2018074.fap           fap    20180725 12:00:00
   11669 Streckeisen_STS-2_+_Guralp_CMG-DM24-EAM            STS-2  h d   80.000000   3.04304000E-01         1.000000 responses                                                        VAE_HHN_AF_2018074.fap           fap    20180725 12:00:00
   11668 Streckeisen_STS-2_+_Guralp_CMG-DM24-EAM            STS-2  h d   80.000000   3.04304000E-01         1.000000 responses                                                        VAE_HHZ_AF_2018074.fap           fap    20180725 12:00:00
