I08H1  LWS          2074 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
I08H1  LWD          2073 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
I08H1  LKO          2072 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
I08H1  LDA          2071 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
I08H1  BDF          2067 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
I08H2  BDF          2068 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
I08H3  BDF          2069 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
I08H4  BDF          2070 n CA -       -20 n -  s3      -20 y        -1 20040414 12:00:00
