H03C2  LEA          5804 n -  s4        1 n -  s4        1 y        -1 20141215 12:00:00
H03C2  LEV          5803 n -  s4        1 n -  s4        1 y        -1 20141215 12:00:00
H03S1  EDH          5002 n CA -       250 n -  s4      250 y        -1 20140423 12:00:00
H03S2  EDH          5003 n CA -       250 n -  s4      250 y        -1 20140423 12:00:00
H03S3  EDH          5004 n CA -       250 n -  s4      250 y        -1 20140423 12:00:00
