   11279 Guralp_CMG-3TB_+_Nanometrics_Europa-T              CMG3TB b d   40.000000   3.15000000E-02         1.000000 responses                                                        NWAO_BH1_AF_2019084.fap          fap    20170411 12:00:00
   11280 Guralp_CMG-3TB_+_Nanometrics_Europa-T              CMG3TB b d   40.000000   3.16000000E-02         1.000000 responses                                                        NWAO_BH2_AF_2019084.fap          fap    20170411 12:00:00
    7144 Guralp_CMG-3TB_+_Nanometrics_Europa-T              CMG3TB b d   40.000000   3.16000000E-02         1.000000 responses                                                        NWAO.BB.1044748800               fap    20070911 12:00:00
    7143 Guralp_CMG-3TB_+_Nanometrics_Europa-T              CMG3TB b d   40.000000   3.15000000E-02         1.000000 responses                                                        NWAO.BB.1044748800               fap    20070911 12:00:00
    7142 Guralp_CMG-3TB_+_Nanometrics_Europa-T              CMG3TB b d   40.000000   3.18000000E-02         1.000000 responses                                                        NWAO.BB.1044748800               fap    20070911 12:00:00
   11278 Guralp_CMG-3TB_+_Nanometrics_Europa-T              CMG3TB b d   40.000000   3.18000000E-02         1.000000 responses                                                        NWAO_BHZ_AF_2017046.fap          fap    20170411 12:00:00
