I31H1   2002330  2017272   50.408640   58.034280    0.3910 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ     0.1859   -0.0356 20171206 12:00:00
I31H1   2017273  2286324   50.408610   58.034310    0.3668 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ     0.1893   -0.0377 20171206 12:00:00
I31H2   2002330  2017272   50.407610   58.038610    0.3920 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ     0.0713    0.2725 20171206 12:00:00
I31H2   2017273  2286324   50.407590   58.038380    0.3667 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ     0.0757    0.2519 20171206 12:00:00
I31H3   2002330  2017272   50.405000   58.036780    0.3920 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ    -0.2193    0.1423 20171206 12:00:00
I31H3   2017273  2286324   50.404960   58.036870    0.3663 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ    -0.2171    0.1444 20171206 12:00:00
I31H4   2002330  2017272   50.406030   58.033390    0.3900 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ    -0.1047   -0.0989 20171206 12:00:00
I31H4   2017273  2286324   50.406010   58.033400    0.3672 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ    -0.1002   -0.1025 20171206 12:00:00
I31KZ   2002330  2017272   50.406970   58.034780    0.3910 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ar   I31KZ     0.0000    0.0000 20171206 12:00:00
I31KZ   2017273  2286324   50.406910   58.034840    0.3672 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ar   I31KZ     0.0000    0.0000 20171206 12:00:00
I31L1   2002330  2017272   50.406970   58.034780    0.3910 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ     0.0000    0.0000 20171206 12:00:00
I31L1   2017273  2286324   50.406910   58.034840    0.3672 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ     0.0000    0.0000 20171206 12:00:00
I31L2   2002330  2017272   50.413280   58.048170    0.3920 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ     0.7026    0.9526 20171206 12:00:00
I31L2   2017273  2286324   50.413240   58.048140    0.3661 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ     0.7048    0.9462 20171206 12:00:00
I31L3   2002330  2017272   50.396890   58.037780    0.3830 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ    -1.1222    0.2135 20171206 12:00:00
I31L3   2017273  2286324   50.396960   58.037760    0.3608 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ    -1.1078    0.2078 20171206 12:00:00
I31L4   2002330  2017272   50.410250   58.017610    0.3980 AKTYUBINSK_INFRASONIC_ARRAY,_KAZAKHSTAN            ss   I31KZ     0.3653   -1.2216 20171206 12:00:00
I31L4   2017273  2286324   50.410200   58.017680    0.3733 Aktyubinsk_Infrasonic_Array,_Kazakhstan            ss   I31KZ     0.3664   -1.2209 20171206 12:00:00
