I04H1  BDF          3059 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H1  BDA          3058 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H2  BDF          3061 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H2  BDA          3060 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H3  BDF          3063 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H3  BDA          3062 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H4  BWS          3068 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H4  BWD          3067 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H4  BKO          3066 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H4  BDF          3065 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H4  BDA          3064 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H5  BDF          3070 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H5  BDA          3069 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H6  BDF          3072 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H6  BDA          3071 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H7  BDF          3074 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H7  BDA          3073 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H8  BDF          3076 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
I04H8  BDA          3075 n CA -       -20 n -  s3      -20 y        -1 20090116 12:00:00
