SNAA   BHZ          4216 n -  s4        0 n -  s4        0 y        -1 20090319 12:00:00
SNAA   BHN          4217 n -  s4        0 n -  s4        0 y        -1 20090319 12:00:00
SNAA   BHE          4218 n -  s4        0 n -  s4        0 y        -1 20090319 12:00:00
