I35H1  BDF          2305 n CA -        20 n -  s3       20 y        -1 20131212 12:00:00
I35H1  LDA          2312 n CA -         1 n -  s3        1 y        -1 20131212 12:00:00
I35H1  LKO          2313 n CA -         1 n -  s3        1 y        -1 20131212 12:00:00
I35H1  LWD          2314 n CA -         1 n -  s3        1 y        -1 20131212 12:00:00
I35H1  LWS          2315 n CA -         1 n -  s3        1 y        -1 20131212 12:00:00
I35H2  BDF          2306 n CA -        20 n -  s3       20 y        -1 20131212 12:00:00
I35H3  BDF          2307 n CA -        20 n -  s3       20 y        -1 20131212 12:00:00
I35H4  BDF          2308 n CA -        20 n -  s3       20 y        -1 20131212 12:00:00
I35H5  BDF          2309 n CA -        20 n -  s3       20 y        -1 20131212 12:00:00
I35H6  BDF          2310 n CA -        20 n -  s3       20 y        -1 20131212 12:00:00
I35H7  BDF          2311 n CA -        20 n -  s3       20 y        -1 20131212 12:00:00
