AS01    1989176  2005165  -23.664700  133.950800    0.6050 Alice_Springs_Array,_Australia                     ss   ASAR      0.1103    4.7864 20050321 12:00:00
AS01    2005165  2286324  -23.663224  133.951993    0.6215 Alice_Springs_Array,_Australia                     ss   ASAR      0.2106    4.7646 20080619 12:00:00
AS02    1989176  2005171  -23.679200  133.936900    0.6190 Alice_Springs_Array,_Australia                     ss   ASAR     -1.4460    3.3594 20050321 12:00:00
AS02    2005171  2286324  -23.677631  133.938215    0.6367 Alice_Springs_Array,_Australia                     ss   ASAR     -1.3837    3.3595 20080619 12:00:00
AS03    1989176  2005173  -23.674400  133.919700    0.6433 Alice_Springs_Array,_Australia                     ss   ASAR     -0.8896    1.6285 20050321 12:00:00
AS03    2005173  2286324  -23.672871  133.921262    0.6602 Alice_Springs_Array,_Australia                     ss   ASAR     -0.8565    1.6313 20080619 12:00:00
AS04    1989176  2005172  -23.659700  133.929200    0.6663 Alice_Springs_Array,_Australia                     ss   ASAR      0.6670    2.5456 20050321 12:00:00
AS04    2005172  2286324  -23.658175  133.930481    0.6835 Alice_Springs_Array,_Australia                     ss   ASAR      0.7701    2.5714 20080619 12:00:00
AS05    1989176  2005165  -23.649200  133.947500    0.6832 Alice_Springs_Array,_Australia                     ss   ASAR      1.8897    4.4808 20050321 12:00:00
AS05    2005165  2286324  -23.647756  133.948928    0.7001 Alice_Springs_Array,_Australia                     ss   ASAR      1.9229    4.4526 20080619 12:00:00
AS06    1989176  2005165  -23.647500  133.971400    0.6632 Alice_Springs_Array,_Australia                     ss   ASAR      1.9999    6.8231 20050321 12:00:00
AS06    2005165  2286324  -23.646206  133.972511    0.6813 Alice_Springs_Array,_Australia                     ss   ASAR      2.0935    6.8574 20080619 12:00:00
AS07    1989176  2005165  -23.665600  133.969700    0.6137 Alice_Springs_Array,_Australia                     ss   ASAR      0.1096    6.7212 20050321 12:00:00
AS07    2005165  2286324  -23.664037  133.971143    0.6302 Alice_Springs_Array,_Australia                     ss   ASAR      0.1199    6.7170 20080619 12:00:00
AS08    1989176  2005167  -23.681400  133.960000    0.5943 Alice_Springs_Array,_Australia                     ss   ASAR     -1.6690    5.7026 20050321 12:00:00
AS08    2005167  2286324  -23.679935  133.961149    0.6111 Alice_Springs_Array,_Australia                     ss   ASAR     -1.6394    5.6974 20080619 12:00:00
AS09    1989176  2005168  -23.699400  133.941400    0.5912 Alice_Springs_Array,_Australia                     ss   ASAR     -3.6698    3.7660 20050321 12:00:00
AS09    2005168  2286324  -23.698005  133.942556    0.6081 Alice_Springs_Array,_Australia                     ss   ASAR     -3.6389    3.8014 20080619 12:00:00
AS10    1989176  2005168  -23.696900  133.913900    0.6074 Alice_Springs_Array,_Australia                     ss   ASAR     -3.4471    1.0176 20050321 12:00:00
AS10    2005168  2286324  -23.695526  133.915193    0.6240 Alice_Springs_Array,_Australia                     ss   ASAR     -3.3641    1.0124 20080619 12:00:00
AS11    1989176  2005159  -23.678300  133.897800    0.6083 Alice_Springs_Array,_Australia                     ss   ASAR     -1.3343   -0.6122 20080619 12:00:00
AS11    2005174  2009343  -23.676870  133.898966    0.6168 Alice_Springs_Array,_Australia                     ss   ASAR     -1.2991   -0.6417 20100112 12:00:00
AS11    2009353  2286324  -23.676861  133.898972    0.6231 Alice_Springs_Array,_Australia                     ss   ASAR     -1.2991   -0.6417 20100112 12:00:00
AS12    1989176  2005166  -23.666400  133.904400    0.6074 Alice_Springs_Array,_Australia                     ss   ASAR      0.0000    0.0000 20050321 12:00:00
AS12    2005165  2286324  -23.664895  133.905730    0.6237 Alice_Springs_Array,_Australia                     ss   ASAR      0.0265    0.0478 20080619 12:00:00
AS13    1989176  2005159  -23.651900  133.894400    0.6039 Alice_Springs_Array,_Australia                     ss   ASAR      1.5567   -1.0195 20080619 12:00:00
AS13    2005171  2009346  -23.650540  133.895692    0.6208 Alice_Springs_Array,_Australia                     ss   ASAR      1.6154   -0.9757 20100112 12:00:00
AS13    2009353  2286324  -23.650528  133.895694    0.6218 Alice_Springs_Array,_Australia                     ss   ASAR      1.6154   -0.9757 20100112 12:00:00
AS14    1989176  2005166  -23.651700  133.910300    0.6196 Alice_Springs_Array,_Australia                     ss   ASAR      1.5567    0.6108 20050321 12:00:00
AS14    2005166  2286324  -23.650325  133.911635    0.6373 Alice_Springs_Array,_Australia                     ss   ASAR      1.6392    0.6499 20080619 12:00:00
AS15    1989176  2005173  -23.635600  133.912200    0.6687 Alice_Springs_Array,_Australia                     ss   ASAR      3.4471    0.8145 20050321 12:00:00
AS15    2005173  2286324  -23.634046  133.913411    0.6858 Alice_Springs_Array,_Australia                     ss   ASAR      3.4411    0.8311 20080619 12:00:00
AS16    1989176  2005172  -23.636900  133.930000    0.6758 Alice_Springs_Array,_Australia                     ss   ASAR      3.2246    2.6471 20050321 12:00:00
AS16    2005172  2286324  -23.635466  133.931283    0.6930 Alice_Springs_Array,_Australia                     ss   ASAR      3.2837    2.6536 20080619 12:00:00
AS17    1989176  2005172  -23.664400  133.991700    0.6146 Alice_Springs_Array,_Australia                     ss   ASAR      0.1084    8.9621 20050321 12:00:00
AS17    2005172  2286324  -23.663127  133.992827    0.6331 Alice_Springs_Array,_Australia                     ss   ASAR      0.2194    8.9278 20080619 12:00:00
AS18    1989176  2005168  -23.690000  133.980800    0.5917 Alice_Springs_Array,_Australia                     ss   ASAR     -2.6708    7.8401 20050321 12:00:00
AS18    2005168  2286324  -23.688580  133.982023    0.6079 Alice_Springs_Array,_Australia                     ss   ASAR     -2.5973    7.8248 20080619 12:00:00
AS19    1989176  2005165  -23.704400  133.962500    0.5767 Alice_Springs_Array,_Australia                     ss   ASAR     -4.2266    5.9051 20050321 12:00:00
AS19    2005168  2286324  -23.702838  133.963780    0.5935 Alice_Springs_Array,_Australia                     ss   ASAR     -4.1746    5.9645 20080619 12:00:00
AS31    2005165  2286324  -23.665134  133.905261    0.6273 Alice_Springs_Array,_Australia                     ss   ASAR      0.0000    0.0000 20080619 12:00:00
ASAR    1989176  2005165  -23.666400  133.904400    0.6070 Alice_Springs_Array,_Australia                     ar   ASAR      0.0000    0.0000 20050321 12:00:00
ASAR    2005165  2286324  -23.665134  133.905261    0.6273 Alice_Springs_Array,_Australia                     ar   ASAR      0.0000    0.0000 20080619 12:00:00
ASPA    1989176  2005076  -23.666000  133.904000    0.6070 Alice_Springs,_Australia                           ss   ASAR      0.0000    0.0000 20050321 12:00:00
