I32H1   2003168  2286324   -1.242160   36.827210    1.6616 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ss   I32KE     0.0000    0.0000 20060414 12:00:00
I32H2   2003168  2286324   -1.239590   36.832730    1.6576 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ss   I32KE     0.2839    0.6137 20060414 12:00:00
I32H3   2003168  2286324   -1.245760   36.825330    1.6686 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ss   I32KE    -0.3976   -0.2090 20060414 12:00:00
I32H4   2003168  2286324   -1.235640   36.824880    1.6701 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ss   I32KE     0.7201   -0.2590 20060414 12:00:00
I32H5   2003168  2286324   -1.240050   36.826540    1.6688 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ss   I32KE     0.2331   -0.0745 20060414 12:00:00
I32H6   2003168  2286324   -1.239970   36.828770    1.6699 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ss   I32KE     0.2419    0.1734 20060414 12:00:00
I32H7   2003168  2286324   -1.241920   36.829580    1.6614 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ss   I32KE     0.0265    0.2635 20060414 12:00:00
I32KE   2003168  2286324   -1.242160   36.827210    1.6616 NAIROBI_INFRASONIC_ARRAY,_KENYA                    ar   I32KE     0.0000    0.0000 20060414 12:00:00
