CM01   SHZ          2604 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM02   SHZ          2605 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM03   SHZ          2606 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM04   SHZ          2607 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM05   SHZ          2608 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM06   SHZ          2609 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM07   SHZ          2610 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM08   SHZ          2611 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM09   SHZ          2612 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM10   SHZ          2613 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM11   SHZ          2614 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM12   SHZ          2615 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM13   SHZ          2616 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM14   SHZ          2617 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM15   SHZ          2618 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM16   SHZ          2619 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM17   SHZ          2620 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM18   SHZ          2621 n CA -        20 n -  s3       20 y        -1 20131112 12:00:00
CM31   BHE          2624 n CA -        40 n -  s3       40 y        -1 20131112 12:00:00
CM31   BHN          2623 n CA -        40 n -  s3       40 y        -1 20131112 12:00:00
CM31   BHZ          2622 n CA -        40 n -  s3       40 y        -1 20131112 12:00:00
CM32   MHE          2627 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM32   MHN          2626 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM32   MHZ          2625 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM33   MHE          2630 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM33   MHN          2629 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM33   MHZ          2628 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM34   MHE          2633 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM34   MHN          2632 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM34   MHZ          2631 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM35   MHE          2636 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM35   MHN          2635 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM35   MHZ          2634 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM36   MHE          2639 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM36   MHN          2638 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
CM36   MHZ          2637 n CA -         4 n -  s3        4 y        -1 20131112 12:00:00
