CM01    1986198  2286324   18.420664   98.959054    0.2952 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -4.0850    1.6790 20051205 12:00:00
CM02    1986198  2286324   18.434374   98.946820    0.3103 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -2.5688    0.3874 20051205 12:00:00
CM03    1986198  2286324   18.426302   98.976490    0.3079 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -3.4612    3.5195 20051205 12:00:00
CM04    1986198  2286324   18.399660   98.979136    0.3491 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -6.4077    3.7994 20051205 12:00:00
CM05    1986198  2286324   18.401368   98.945342    0.3405 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -6.2191    0.2314 20051205 12:00:00
CM06    1986198  2286324   18.415666   98.940892    0.3361 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -4.6378   -0.2384 20051205 12:00:00
CM07    1986198  2286324   18.433758   98.930665    0.3074 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -2.6368   -1.3179 20051205 12:00:00
CM08    1986198  2286324   18.445326   98.957911    0.3034 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -1.3574    1.5581 20051205 12:00:00
CM09    1986198  2286324   18.443862   98.991025    0.3504 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -1.5187    5.0534 20051205 12:00:00
CM10    1986198  2286324   18.429779   99.002123    0.3446 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -3.0759    6.2253 20051205 12:00:00
CM11    1986198  2286324   18.375651   98.960611    0.3244 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -9.0633    1.8438 20051205 12:00:00
CM12    1986198  2286324   18.406043   98.925686    0.3341 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -5.7020   -1.8438 20051205 12:00:00
CM13    1986198  2286324   18.421229   98.907124    0.3241 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -4.0222   -3.8032 20051205 12:00:00
CM14    1986198  2286324   18.436083   98.913914    0.3607 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -2.3795   -3.0861 20051205 12:00:00
CM15    1986198  2286324   18.452450   98.924633    0.3269 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -0.5695   -1.9544 20051205 12:00:00
CM16    1986198  2286324   18.457454   98.942992    0.3113 Chiang_Mai,_Thailand:_array_element                ss   CMAR     -0.0161   -0.0167 20051205 12:00:00
CM17    1986198  2286324   18.457720   98.962657    0.3288 Chiang_Mai,_Thailand:_array_element                ss   CMAR      0.0134    2.0589 20051205 12:00:00
CM18    1986198  2286324   18.461034   98.983248    0.3163 Chiang_Mai,_Thailand:_array_element                ss   CMAR      0.3803    4.2321 20051205 12:00:00
CM31    1987093  2286324   18.457600   98.943150    0.3083 Chiang_Mai,_Thailand:_array_element                ss   CMAR      0.0000    0.0000 20051205 12:00:00
CM32    1987093  2286324   18.653378   98.838789    0.2920 Chiang_Mai,_Thailand:_array_element                ss   CMAR     21.6562  -11.0024 20051205 12:00:00
CM33    1987093  2286324   18.817745   98.946809    0.3607 Chiang_Mai,_Thailand:_array_element                ss   CMAR     39.8325    0.3854 20051205 12:00:00
CM34    1987093  2286324   18.851178   99.150088    0.3191 Chiang_Mai,_Thailand:_array_element                ss   CMAR     43.5428   21.7916 20051205 12:00:00
CM35    1987093  2286324   18.678136   99.154212    0.2759 Chiang_Mai,_Thailand:_array_element                ss   CMAR     24.4043   22.2483 20051205 12:00:00
CM36    1987093  2286324   18.518298   99.095599    0.3513 Chiang_Mai,_Thailand:_array_element                ss   CMAR      6.7199   16.0847 20051205 12:00:00
CMAR    1986198  2286324   18.457600   98.943150    0.3083 Chiang_Mai,_Thailand:_Array                        ar   CMAR      0.0000    0.0000 20051205 12:00:00
