TGY    BHZ          4171 n -  s4        0 n -  s4        0 y        -1 20061212 12:00:00
TGY    BHN          4172 n -  s4        0 n -  s4        0 y        -1 20061212 12:00:00
TGY    BHE          4173 n -  s4        0 n -  s4        0 y        -1 20061212 12:00:00
