I56H1   2002276  2286324   48.264080 -117.125670    0.7628 Newport_Infrasound_Array                           ss   I56US     0.0000    0.0000 20060208 12:00:00
I56H2   2002276  2286324   48.272740 -117.134300    0.7614 Newport_Infrasound_Array                           ss   I56US     0.9637   -0.6411 20060208 12:00:00
I56H3   2002276  2286324   48.268880 -117.109390    0.8511 Newport_Infrasound_Array                           ss   I56US     0.5343    1.2095 20060208 12:00:00
I56H4   2002276  2286324   48.254870 -117.131060    0.7554 Newport_Infrasound_Array                           ss   I56US    -1.0249   -0.4005 20060208 12:00:00
I56US   2002276  2286324   48.264080 -117.125670    0.7628 Newport_Infrasound_Array                           ar   I56US     0.0000    0.0000 20060208 12:00:00
