SIJI   BHZ          5615 n -  s4        0 n -  s4        0 y        -1 20110302 12:00:00
SIJI   BHN          5616 n -  s4        0 n -  s4        0 y        -1 20110302 12:00:00
SIJI   BHE          5617 n -  s4        0 n -  s4        0 y        -1 20110302 12:00:00
