FITZ   BH1       2018248     8616  2286324 n       0.0100  295.0   90.0 Broad_Band_1                                       20181106 12:00:00
FITZ   BH2       2018248     8617  2286324 n       0.0100   25.0   90.0 Broad_Band_2                                       20181106 12:00:00
FITZ   BHE       2002213     4103  2018247 n       0.0100   90.0   90.0 broad-band_east                                    20181106 12:00:00
FITZ   BHN       2002213     4102  2018247 n       0.0100    0.0   90.0 broad-band_north                                   20181106 12:00:00
FITZ   BHZ       2002213     4101  2286324 n       0.0100   -1.0    0.0 broad-band_vertical                                20061205 12:00:00
