TX00    1995088  1998301   29.333800 -103.667000    1.0130 TXAR_Array,_Texas                                  ss   TXAR     -0.0506    0.0664 20111116 12:00:00
TX01    1995093  2286324   29.333972 -103.667689    0.9968 TXAR_Array,_Texas                                  ss   TXAR     -0.0316   -0.0005 20111116 12:00:00
TX02    1995088  2286324   29.329927 -103.657988    0.9653 TXAR_Array,_Texas                                  ss   TXAR     -0.4797    0.9415 20111116 12:00:00
TX03    1995088  2286324   29.331354 -103.674330    0.9965 TXAR_Array,_Texas                                  ss   TXAR     -0.3216   -0.6453 20111116 12:00:00
TX04    1995088  2286324   29.339912 -103.667283    0.9972 TXAR_Array,_Texas                                  ss   TXAR      0.6266    0.0389 20111116 12:00:00
TX05    1995013  1995100   29.320200 -103.652300    0.9570 TXAR_Array,_Texas                                  ss   TXAR     -1.5575    1.4939 20111116 12:00:00
TX06    1995088  2286324   29.318987 -103.682040    0.9395 TXAR_Array,_Texas                                  ss   TXAR     -1.6919   -1.3941 20111116 12:00:00
TX07    1995088  2286324   29.340407 -103.688972    1.0697 TXAR_Array,_Texas                                  ss   TXAR      0.6816   -2.0668 20111116 12:00:00
TX08    1995088  2286324   29.350891 -103.676887    1.0445 TXAR_Array,_Texas                                  ss   TXAR      1.8432   -0.8934 20111116 12:00:00
TX09    1995088  2286324   29.343682 -103.660235    0.9883 TXAR_Array,_Texas                                  ss   TXAR      1.0444    0.7232 20111116 12:00:00
TX10    1995088  2286324   29.330454 -103.703452    1.0341 TXAR_Array,_Texas                                  ss   TXAR     -0.4209   -3.4729 20111116 12:00:00
TX11    2000349  2018086   29.334367 -103.667663    1.0034 TXAR_Array,_Texas                                  ss   TXAR      0.0122    0.0020 20180327 12:00:00
TX31    1998303  2286324   29.334257 -103.667684    0.9914 TXAR_Array,_Texas                                  ss   TXAR      0.0000    0.0000 20111115 12:00:00
TX32    2000349  2017338   29.333956 -103.667715    0.9955 TXAR_Array,_Texas                                  ss   TXAR     -0.0334   -0.0030 20171204 12:00:00
TXAR    1995088  2286324   29.334257 -103.667684    0.9914 TXAR_Array,_Texas                                  ar   TXAR      0.0000    0.0000 20111116 12:00:00
