TX01   SHZ          2909 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX02   SHZ          2910 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX03   SHZ          2911 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX04   SHZ          2912 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX06   SHZ          2913 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX07   SHZ          2914 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX08   SHZ          2915 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX09   SHZ          2916 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX10   SHZ          2917 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX31   BHE          2923 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX31   BHN          2922 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
TX31   BHZ          2921 n CA -        40 n -  s3       40 y        -1 20171218 12:00:00
