I05H1  BDF          2202 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H1  LDA          2210 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H1  LKO          2211 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H1  LWD          2212 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H1  LWS          2213 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H2  BDF          2203 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H3  BDF          2204 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H4  BDF          2205 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H5  BDF          2206 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H6  BDF          2207 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H7  BDF          2208 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
I05H8  BDF          2209 n CA -       -20 n -  s3      -20 y        -1 20040317 12:00:00
