NAO00  BHZ          3842 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NAO01  BHE          5641 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NAO01  BHN          5640 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NAO01  BHZ          5639 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NAO02  BHZ          3843 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NAO03  BHZ          3737 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NAO04  BHZ          3844 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NAO05  BHZ          3845 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB200  BHZ          3850 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB201  BHE          5647 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB201  BHN          5646 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB201  BHZ          5645 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB202  BHZ          3851 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB203  BHZ          3852 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB204  BHZ          3739 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NB205  BHZ          3853 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO00  BHE          5644 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO00  BHN          5643 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO00  BHZ          5642 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO01  BHZ          3846 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO02  BHZ          3847 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO03  BHZ          3738 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO04  BHZ          3848 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NBO05  BHZ          3849 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC200  BHZ          3854 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC201  BHZ          3855 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC202  BHZ          3856 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC203  BHZ          3740 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC204  BHE          5650 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC204  BHN          5649 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC204  BHZ          5648 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC205  BHZ          3857 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC300  BHZ          3858 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC301  BHZ          3741 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC302  BHZ          3859 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC303  BHE          5653 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC303  BHN          5652 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC303  BHZ          5651 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC304  BHZ          3860 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC305  BHZ          3861 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC400  BHZ          3862 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC401  BHZ          3863 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC402  BHZ          3864 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC403  BHZ          3742 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC404  BHZ          3865 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC405  BHE          5656 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC405  BHN          5655 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC405  BHZ          5654 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC600  BHZ          3866 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC601  BHZ          3867 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC602  BHE          5659 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC602  BHN          5658 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC602  BHZ          5657 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC603  BHZ          3868 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC604  BHZ          3869 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
NC605  BHZ          5660 n CA -        40 n -  s4       40 y        -1 20151207 12:00:00
