I47L1   2005312  2286324  -28.621123   25.235228    1.3057 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA     0.0000    0.0000 20090116 12:00:00
I47L2   2005312  2286324  -28.622731   25.234921    1.3078 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA    -0.1782   -0.0300 20090116 12:00:00
I47L3   2005312  2286324  -28.621702   25.233507    1.3077 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA    -0.0641   -0.1682 20090116 12:00:00
I47L4   2005312  2286324  -28.615143   25.238688    1.3129 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA     0.6625    0.3383 20090116 12:00:00
I47L5   2005312  2286324  -28.621703   25.243419    1.3122 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA    -0.0643    0.8007 20090116 12:00:00
I47L6   2005312  2286324  -28.629747   25.237351    1.2991 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA    -0.9555    0.2075 20090116 12:00:00
I47L7   2005312  2286324  -28.625532   25.226638    1.3026 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA    -0.4885   -0.8397 20090116 12:00:00
I47L8   2005312  2286324  -28.617145   25.227847    1.3090 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ss   I47ZA     0.4407   -0.7216 20090116 12:00:00
I47ZA   2005312  2286324  -28.621123   25.235228    1.3057 BOSHOF_SOUTH_AFRICA_INFRASONIC_ARRAY               ar   I47ZA     0.0000    0.0000 20090116 12:00:00
