RAR    BHZ          4122 n -  s4        0 n -  s4        0 y        -1 20061207 12:00:00
RAR    BH2          5438 n -  s4        0 n -  s4        0 y        -1 20100605 12:00:00
RAR    BH1          5437 n -  s4        0 n -  s4        0 y        -1 20100605 12:00:00
