IDI    HHZ       2003099     4168  2286324 n       0.0000   -1.0    0.0 high-broad-band_vertical                           20081229 12:00:00
IDI    HHN       2003099     4169  2286324 n       0.0000    0.0   90.0 high-broad-band_north                              20081229 12:00:00
IDI    HHE       2003099     4170  2286324 n       0.0000   90.0   90.0 high-broad-band_east                               20081229 12:00:00
